x y1 y2
2692.000000 1.384064 1.385819
2693.000000 1.385291 1.386189
2694.000000 1.381368 1.386752
2695.000000 1.386924 1.386917
2696.000000 1.387097 1.387449
2697.000000 1.387270 1.388148
2698.000000 1.387598 1.388874
2699.000000 1.393068 1.389559
2700.000000 1.391169 1.390739
2701.000000 1.384428 1.391852
2702.000000 1.376065 1.392058
2703.000000 1.375667 1.390845
2704.000000 1.370952 1.388993
2705.000000 1.372006 1.386544
2706.000000 1.371648 1.384185
2707.000000 1.370332 1.382120
2708.000000 1.371385 1.380296
2709.000000 1.370407 1.378901
2710.000000 1.368176 1.377769
2711.000000 1.365449 1.376644
2712.000000 1.362881 1.375332
2713.000000 1.365132 1.373778
2714.000000 1.363698 1.372509
2715.000000 1.359342 1.371381
2716.000000 1.360452 1.369974
2717.000000 1.362806 1.368676
2718.000000 1.359897 1.367834
2719.000000 1.362101 1.367014
2720.000000 1.360415 1.366515
2721.000000 1.366195 1.366053
2722.000000 1.364294 1.366277
2723.000000 1.359268 1.366634
2724.000000 1.354096 1.366460
2725.000000 1.353711 1.365454
2726.000000 1.355454 1.364073
2727.000000 1.353803 1.362856
2728.000000 1.357718 1.361695
2729.000000 1.354793 1.361108
2730.000000 1.359065 1.360575
2731.000000 1.361137 1.360569
2732.000000 1.359305 1.361067
2733.000000 1.360193 1.361570
2734.000000 1.360581 1.362095
2735.000000 1.362899 1.362615
2736.000000 1.361304 1.363325
2737.000000 1.364443 1.363891
2738.000000 1.369357 1.364652
2739.000000 1.368083 1.365970
2740.000000 1.365300 1.367309
2741.000000 1.361007 1.368197
2742.000000 1.358843 1.368280
2743.000000 1.360618 1.367699
2744.000000 1.361711 1.367041
2745.000000 1.364294 1.366557
2746.000000 1.360507 1.366505
2747.000000 1.360378 1.366283
2748.000000 1.362175 1.365965
2749.000000 1.357202 1.365819
2750.000000 1.352997 1.365253
2751.000000 1.351881 1.364063
2752.000000 1.353217 1.362552
2753.000000 1.352704 1.361192
2754.000000 1.346801 1.360015
2755.000000 1.346294 1.358430
2756.000000 1.346475 1.356724
2757.000000 1.342895 1.355165
2758.000000 1.343905 1.353468
2759.000000 1.341112 1.351979
2760.000000 1.339603 1.350464
2761.000000 1.338993 1.348919
2762.000000 1.342895 1.347459
2763.000000 1.342210 1.346607
2764.000000 1.337238 1.346098
2765.000000 1.338294 1.345279
2766.000000 1.335827 1.344472
2767.000000 1.340518 1.343499
2768.000000 1.338491 1.343033
2769.000000 1.336612 1.342681
2770.000000 1.336791 1.342214
2771.000000 1.336398 1.341744
2772.000000 1.339047 1.341277
2773.000000 1.336112 1.341144
2774.000000 1.332197 1.340895
2775.000000 1.326049 1.340179
2776.000000 1.327933 1.338634
2777.000000 1.319871 1.337004
2778.000000 1.318896 1.334673
2779.000000 1.317020 1.332102
2780.000000 1.319087 1.329487
2781.000000 1.318496 1.327345
2782.000000 1.312784 1.325619
2783.000000 1.313198 1.323683
2784.000000 1.313198 1.321849
2785.000000 1.315097 1.320260
2786.000000 1.293276 1.319159
2787.000000 1.295337 1.316148
2788.000000 1.289108 1.312590
2789.000000 1.294197 1.308493
2790.000000 1.291706 1.305060
2791.000000 1.292357 1.302098
2792.000000 1.296008 1.299739
2793.000000 1.293979 1.298302
2794.000000 1.295908 1.297281
2795.000000 1.285000 1.296755
2796.000000 1.292006 1.295412
2797.000000 1.284142 1.294446
2798.000000 1.285149 1.292994
2799.000000 1.285397 1.291511
2800.000000 1.277808 1.290191
2801.000000 1.275705 1.288322
2802.000000 1.267315 1.286112
2803.000000 1.269084 1.283094
2804.000000 1.262834 1.280113
2805.000000 1.262419 1.276836
2806.000000 1.267058 1.273675
2807.000000 1.251361 1.271354
2808.000000 1.264606 1.268156
2809.000000 1.266801 1.266067
2810.000000 1.274307 1.265025
2811.000000 1.268907 1.265388
2812.000000 1.263983 1.265926
2813.000000 1.272394 1.265972
2814.000000 1.263903 1.266553
2815.000000 1.282166 1.266542
2816.000000 1.280442 1.268008
2817.000000 1.274957 1.270004
2818.000000 1.279525 1.271523
2819.000000 1.271472 1.273063
2820.000000 1.264143 1.273666
2821.000000 1.265406 1.272955
2822.000000 1.267668 1.271733
2823.000000 1.270148 1.270613
2824.000000 1.273837 1.269935
2825.000000 1.263280 1.269938
2826.000000 1.261336 1.269258
2827.000000 1.250313 1.268046
2828.000000 1.249594 1.265570
2829.000000 1.255256 1.262576
2830.000000 1.248003 1.260175
2831.000000 1.238007 1.257644
2832.000000 1.246137 1.254289
2833.000000 1.242993 1.251590
2834.000000 1.247583 1.249221
2835.000000 1.242993 1.247692
2836.000000 1.247598 1.246317
2837.000000 1.251846 1.245574
2838.000000 1.244896 1.245654
2839.000000 1.253337 1.245491
2840.000000 1.254076 1.245999
2841.000000 1.254501 1.246905
2842.000000 1.237501 1.247974
2843.000000 1.243317 1.247365
2844.000000 1.248065 1.246428
2845.000000 1.250594 1.245896
2846.000000 1.246199 1.245908
2847.000000 1.243828 1.245793
2848.000000 1.247007 1.245373
2849.000000 1.238850 1.245127
2850.000000 1.231664 1.244219
2851.000000 1.238666 1.242328
2852.000000 1.229407 1.240756
2853.000000 1.231512 1.238649
2854.000000 1.239495 1.236640
2855.000000 1.247396 1.235650
2856.000000 1.239495 1.236081
2857.000000 1.246354 1.236486
2858.000000 1.244354 1.237453
2859.000000 1.251204 1.238442
2860.000000 1.233898 1.239993
2861.000000 1.229045 1.240041
2862.000000 1.222599 1.238762
2863.000000 1.222374 1.236273
2864.000000 1.217493 1.233366
2865.000000 1.219854 1.230079
2866.000000 1.221001 1.227132
2867.000000 1.216945 1.224768
2868.000000 1.215347 1.222563
2869.000000 1.216205 1.220483
2870.000000 1.209863 1.218730
2871.000000 1.208941 1.216724
2872.000000 1.194643 1.214663
2873.000000 1.193902 1.211441
2874.000000 1.187536 1.207800
2875.000000 1.183600 1.203707
2876.000000 1.179607 1.199398
2877.000000 1.187070 1.195017
2878.000000 1.183152 1.191663
2879.000000 1.177829 1.188840
2880.000000 1.178592 1.186073
2881.000000 1.163738 1.183628
2882.000000 1.156604 1.180272
2883.000000 1.159797 1.176079
2884.000000 1.154694 1.172083
2885.000000 1.161535 1.168139
2886.000000 1.134675 1.165156
2887.000000 1.112545 1.160710
2888.000000 1.124771 1.153997
2889.000000 1.136738 1.147655
2890.000000 1.128146 1.143098
2891.000000 1.133556 1.139246
2892.000000 1.130902 1.136522
2893.000000 1.134173 1.134423
2894.000000 1.145738 1.133083
2895.000000 1.131875 1.133184
2896.000000 1.147197 1.132956
2897.000000 1.131439 1.133751
2898.000000 1.132695 1.133784
2899.000000 1.132195 1.133460
2900.000000 1.131196 1.132927
2901.000000 1.140394 1.132253
2902.000000 1.140004 1.132300
2903.000000 1.133401 1.132724
2904.000000 1.140472 1.132786
2905.000000 1.140004 1.133193
2906.000000 1.136674 1.133725
2907.000000 1.138148 1.134009
2908.000000 1.133299 1.134244
2909.000000 1.133903 1.134043
2910.000000 1.136364 1.133662
2911.000000 1.120536 1.133423
2912.000000 1.116196 1.132024
2913.000000 1.117905 1.129753
2914.000000 1.118218 1.127344
2915.000000 1.108205 1.125115
2916.000000 1.103205 1.122408
2917.000000 1.084599 1.119280
2918.000000 1.083341 1.114781
2919.000000 1.070870 1.109826
2920.000000 1.054875 1.104155
2921.000000 1.062631 1.097441
2922.000000 1.048163 1.091311
2923.000000 1.057295 1.085038
2924.000000 1.059805 1.079852
2925.000000 1.084999 1.075878
2926.000000 1.066894 1.074635
2927.000000 1.082661 1.073739
2928.000000 1.094499 1.074151
2929.000000 1.090203 1.076080
2930.000000 1.096047 1.078379
2931.000000 1.088637 1.081081
2932.000000 1.088495 1.083242
2933.000000 1.083025 1.084893
2934.000000 1.073814 1.085731
2935.000000 1.076994 1.085390
2936.000000 1.087075 1.084660
2937.000000 1.100134 1.084519
2938.000000 1.093482 1.085682
2939.000000 1.082415 1.087009
2940.000000 1.078528 1.087494
2941.000000 1.066906 1.087170
2942.000000 1.060985 1.085597
2943.000000 1.057295 1.083060
2944.000000 1.064713 1.079968
2945.000000 1.067680 1.077367
2946.000000 1.075558 1.075485
2947.000000 1.081023 1.074707
2948.000000 1.074749 1.074985
2949.000000 1.074172 1.075371
2950.000000 1.072582 1.075720
2951.000000 1.081502 1.075893
2952.000000 1.086897 1.076578
2953.000000 1.087796 1.077880
2954.000000 1.096912 1.079479
2955.000000 1.111432 1.081761
2956.000000 1.121466 1.085292
2957.000000 1.118593 1.089986
2958.000000 1.114914 1.094735
2959.000000 1.118631 1.098827
2960.000000 1.134147 1.102477
2961.000000 1.124695 1.106772
2962.000000 1.119407 1.110374
2963.000000 1.114442 1.112870
2964.000000 1.122146 1.114155
2965.000000 1.135048 1.115268
2966.000000 1.140498 1.117230
2967.000000 1.144505 1.119958
2968.000000 1.132618 1.123211
2969.000000 1.114666 1.125530
2970.000000 1.110075 1.125687
2971.000000 1.111185 1.124260
2972.000000 1.099300 1.122207
2973.000000 1.097117 1.119109
2974.000000 1.088886 1.115554
2975.000000 1.090001 1.111463
2976.000000 1.096035 1.107528
2977.000000 1.095794 1.104479
2978.000000 1.092299 1.102167
2979.000000 1.115001 1.100186
2980.000000 1.125784 1.100223
2981.000000 1.120787 1.102199
2982.000000 1.110815 1.104700
2983.000000 1.128095 1.106485
2984.000000 1.129905 1.109003
2985.000000 1.131196 1.111878
2986.000000 1.124063 1.114807
2987.000000 1.121994 1.116960
2988.000000 1.127701 1.118327
2989.000000 1.124202 1.119591
2990.000000 1.136997 1.120440
2991.000000 1.137074 1.121998
2992.000000 1.137294 1.123848
2993.000000 1.134906 1.125721
2994.000000 1.117219 1.127251
2995.000000 1.120699 1.127051
2996.000000 1.120298 1.126173
2997.000000 1.097502 1.124994
2998.000000 1.122297 1.121998
2999.000000 1.113499 1.120174
3000.000000 1.103363 1.118527
3001.000000 1.108697 1.116331
3002.000000 1.099505 1.114414
3003.000000 1.104899 1.112124
3004.000000 1.100994 1.110223
3005.000000 1.107101 1.108414
3006.000000 1.106305 1.107263
3007.000000 1.112904 1.106511
3008.000000 1.099046 1.106534
3009.000000 1.100800 1.105934
3010.000000 1.094355 1.105143
3011.000000 1.088601 1.103834
3012.000000 1.083025 1.101920
3013.000000 1.083541 1.099431
3014.000000 1.093996 1.096883
3015.000000 1.092705 1.095296
3016.000000 1.098901 1.094290
3017.000000 1.097237 1.094136
3018.000000 1.109004 1.094338
3019.000000 1.106599 1.095570
3020.000000 1.098406 1.097095
3021.000000 1.093924 1.098026
3022.000000 1.096900 1.098197
3023.000000 1.095602 1.098152
3024.000000 1.088898 1.097907
3025.000000 1.090310 1.097084
3026.000000 1.092705 1.096119
3027.000000 1.096503 1.095340
3028.000000 1.101698 1.095019
3029.000000 1.104204 1.095366
3030.000000 1.116096 1.096239
3031.000000 1.116096 1.098210
3032.000000 1.109299 1.100633
3033.000000 1.107800 1.102574
3034.000000 1.103083 1.103951
3035.000000 1.111803 1.104541
3036.000000 1.123697 1.105306
3037.000000 1.137695 1.107029
3038.000000 1.158306 1.110241
3039.000000 1.155095 1.115645
3040.000000 1.134005 1.121598
3041.000000 1.124796 1.125639
3042.000000 1.121403 1.127482
3043.000000 1.122586 1.127681
3044.000000 1.129344 1.127080
3045.000000 1.121604 1.126670
3046.000000 1.112595 1.125828
3047.000000 1.115200 1.124117
3048.000000 1.116395 1.122279
3049.000000 1.120737 1.120644
3050.000000 1.122070 1.119605
3051.000000 1.129089 1.119094
3052.000000 1.134404 1.119458
3053.000000 1.130761 1.120689
3054.000000 1.127180 1.122003
3055.000000 1.129203 1.122945
3056.000000 1.140095 1.123747
3057.000000 1.129203 1.125265
3058.000000 1.119094 1.126204
3059.000000 1.112075 1.125927
3060.000000 1.118994 1.124443
3061.000000 1.117893 1.122974
3062.000000 1.120172 1.121586
3063.000000 1.123103 1.120552
3064.000000 1.125594 1.120036
3065.000000 1.117206 1.120042
3066.000000 1.119344 1.119675
3067.000000 1.122700 1.119284
3068.000000 1.119520 1.119172
3069.000000 1.126799 1.118982
3070.000000 1.124000 1.119324
3071.000000 1.128694 1.119720
3072.000000 1.136997 1.120470
3073.000000 1.135551 1.122005
3074.000000 1.138498 1.123739
3075.000000 1.147552 1.125657
3076.000000 1.136816 1.128231
3077.000000 1.136105 1.130099
3078.000000 1.132901 1.131336
3079.000000 1.135396 1.131860
3080.000000 1.134803 1.132153
3081.000000 1.108095 1.132265
3082.000000 1.102038 1.130155
3083.000000 1.106599 1.126519
3084.000000 1.103704 1.122749
3085.000000 1.092896 1.119052
3086.000000 1.099384 1.114910
3087.000000 1.102597 1.111371
3088.000000 1.101601 1.108720
3089.000000 1.096395 1.106708
3090.000000 1.086803 1.104811
3091.000000 1.088400 1.102407
3092.000000 1.073341 1.100028
3093.000000 1.075951 1.096767
3094.000000 1.073756 1.093483
3095.000000 1.076299 1.090319
3096.000000 1.081502 1.087678
3097.000000 1.069999 1.085919
3098.000000 1.068799 1.083971
3099.000000 1.064385 1.081977
3100.000000 1.066997 1.079806
3101.000000 1.072616 1.077898
3102.000000 1.064101 1.076691
3103.000000 1.064203 1.075380
3104.000000 1.064385 1.074109
3105.000000 1.062496 1.072974
3106.000000 1.060445 1.071879
3107.000000 1.058302 1.070749
3108.000000 1.057295 1.069541
3109.000000 1.062586 1.068325
3110.000000 1.061301 1.067560
3111.000000 1.091596 1.067027
3112.000000 1.088400 1.068745
3113.000000 1.083400 1.071384
3114.000000 1.089396 1.073946
3115.000000 1.101795 1.076650
3116.000000 1.094811 1.080097
3117.000000 1.098394 1.083184
3118.000000 1.099300 1.086058
3119.000000 1.093625 1.088650
3120.000000 1.087453 1.090462
3121.000000 1.084410 1.091235
3122.000000 1.086992 1.091152
3123.000000 1.091298 1.090812
3124.000000 1.095002 1.090691
3125.000000 1.090917 1.090986
3126.000000 1.096996 1.091198
3127.000000 1.096599 1.091783
3128.000000 1.097526 1.092502
3129.000000 1.092801 1.093298
3130.000000 1.093398 1.093718
3131.000000 1.085906 1.093933
3132.000000 1.085399 1.093472
3133.000000 1.082755 1.092639
3134.000000 1.075199 1.091486
3135.000000 1.077900 1.089718
3136.000000 1.092598 1.087957
3137.000000 1.094104 1.087417
3138.000000 1.085800 1.087726
3139.000000 1.084399 1.087870
3140.000000 1.088601 1.087781
3141.000000 1.085894 1.087867
3142.000000 1.092001 1.087854
3143.000000 1.089503 1.088221
3144.000000 1.091298 1.088593
3145.000000 1.087701 1.089064
3146.000000 1.086201 1.089287
3147.000000 1.079902 1.089240
3148.000000 1.085305 1.088592
3149.000000 1.086496 1.088057
3150.000000 1.090798 1.087730
3151.000000 1.093697 1.087857
3152.000000 1.082591 1.088441
3153.000000 1.089728 1.088420
3154.000000 1.092204 1.088567
3155.000000 1.109102 1.088979
3156.000000 1.119996 1.090743
3157.000000 1.114504 1.093939
3158.000000 1.118981 1.097261
3159.000000 1.128999 1.100690
3160.000000 1.128095 1.104647
3161.000000 1.131798 1.108511
3162.000000 1.122599 1.112280
3163.000000 1.117406 1.114970
3164.000000 1.114703 1.116420
3165.000000 1.112298 1.116857
3166.000000 1.111099 1.116534
3167.000000 1.112397 1.115746
3168.000000 1.102803 1.114894
3169.000000 1.102706 1.113360
3170.000000 1.101394 1.111575
3171.000000 1.102499 1.109717
3172.000000 1.092395 1.108068
3173.000000 1.088898 1.105922
3174.000000 1.087595 1.103416
3175.000000 1.086897 1.100833
3176.000000 1.094895 1.098382
3177.000000 1.099396 1.096804
3178.000000 1.101601 1.096174
3179.000000 1.100401 1.096280
3180.000000 1.098901 1.096680
3181.000000 1.117843 1.097080
3182.000000 1.116794 1.098838
3183.000000 1.110198 1.101152
3184.000000 1.110901 1.103066
3185.000000 1.121894 1.104625
3186.000000 1.131798 1.106689
3187.000000 1.127904 1.109642
3188.000000 1.123595 1.112555
3189.000000 1.122297 1.114852
3190.000000 1.118105 1.116500
3191.000000 1.116794 1.117328
3192.000000 1.115997 1.117535
3193.000000 1.120272 1.117337
3194.000000 1.129203 1.117277
3195.000000 1.133466 1.118011
3196.000000 1.137967 1.119474
3197.000000 1.139004 1.121568
3198.000000 1.138900 1.123913
3199.000000 1.138200 1.126176
3200.000000 1.140498 1.128139
3201.000000 1.137398 1.129948
3202.000000 1.140303 1.131273
3203.000000 1.141292 1.132450
3204.000000 1.138498 1.133538
3205.000000 1.127904 1.134265
3206.000000 1.127002 1.133883
3207.000000 1.129995 1.132843
3208.000000 1.130902 1.131783
3209.000000 1.135963 1.130902
3210.000000 1.130506 1.130607
3211.000000 1.129203 1.130235
3212.000000 1.123406 1.129732
3213.000000 1.126900 1.128737
3214.000000 1.129905 1.127824
3215.000000 1.132901 1.127287
3216.000000 1.135589 1.127243
3217.000000 1.146303 1.127689
3218.000000 1.152499 1.129218
3219.000000 1.150404 1.131724
3220.000000 1.149306 1.134381
3221.000000 1.140602 1.136784
3222.000000 1.138797 1.138116
3223.000000 1.138797 1.138582
3224.000000 1.137436 1.138540
3225.000000 1.142700 1.138131
3226.000000 1.137695 1.137996
3227.000000 1.131695 1.137639
3228.000000 1.131606 1.136702
3229.000000 1.131606 1.135518
3230.000000 1.122297 1.134306
3231.000000 1.120599 1.132450
3232.000000 1.122171 1.130263
3233.000000 1.121604 1.128215
3234.000000 1.113797 1.126387
3235.000000 1.115897 1.124227
3236.000000 1.119207 1.122224
3237.000000 1.111000 1.120741
3238.000000 1.114840 1.119038
3239.000000 1.113598 1.117639
3240.000000 1.118906 1.116437
3241.000000 1.115200 1.115846
3242.000000 1.135100 1.115360
3243.000000 1.136402 1.116499
3244.000000 1.135783 1.118564
3245.000000 1.140706 1.120903
3246.000000 1.131503 1.123564
3247.000000 1.124000 1.125440
3248.000000 1.129102 1.126107
3249.000000 1.121302 1.126446
3250.000000 1.126266 1.125984
3251.000000 1.125201 1.125519
3252.000000 1.134906 1.125030
3253.000000 1.132298 1.125341
3254.000000 1.125062 1.125879
3255.000000 1.132824 1.125913
3256.000000 1.132400 1.126261
3257.000000 1.103594 1.126732
3258.000000 1.101503 1.124962
3259.000000 1.107395 1.121925
3260.000000 1.112805 1.118936
3261.000000 1.110605 1.116686
3262.000000 1.113102 1.114884
3263.000000 1.114604 1.113669
3264.000000 1.106501 1.112987
3265.000000 1.109903 1.112028
3266.000000 1.106574 1.111238
3267.000000 1.104399 1.110353
3268.000000 1.105803 1.109319
3269.000000 1.106293 1.108395
3270.000000 1.109496 1.107648
3271.000000 1.110605 1.107307
3272.000000 1.105314 1.107303
3273.000000 1.107187 1.107080
3274.000000 1.101358 1.106885
3275.000000 1.101953 1.106277
3276.000000 1.103290 1.105538
3277.000000 1.097045 1.104891
3278.000000 1.099118 1.103890
3279.000000 1.098780 1.102925
3280.000000 1.107346 1.102045
3281.000000 1.108438 1.101925
3282.000000 1.116807 1.102328
3283.000000 1.116807 1.103609
3284.000000 1.121906 1.105268
3285.000000 1.115150 1.107373
3286.000000 1.113474 1.109031
3287.000000 1.108955 1.110148
3288.000000 1.108365 1.110527
3289.000000 1.111580 1.110425
3290.000000 1.118643 1.110322
3291.000000 1.113908 1.110781
3292.000000 1.116695 1.111168
3293.000000 1.118406 1.111685
3294.000000 1.127599 1.112364
3295.000000 1.129892 1.113783
3296.000000 1.134945 1.115683
3297.000000 1.129816 1.118075
3298.000000 1.131926 1.120137
3299.000000 1.130084 1.121988
3300.000000 1.126380 1.123422
3301.000000 1.129050 1.124211
3302.000000 1.119946 1.124790
3303.000000 1.119282 1.124502
3304.000000 1.115324 1.123706
3305.000000 1.116071 1.122406
3306.000000 1.120072 1.121006
3307.000000 1.116196 1.119999
3308.000000 1.115324 1.119003
3309.000000 1.125366 1.118027
3310.000000 1.124101 1.117918
3311.000000 1.127142 1.118209
3312.000000 1.124113 1.118921
3313.000000 1.124354 1.119563
3314.000000 1.121869 1.120119
3315.000000 1.124733 1.120379
3316.000000 1.124594 1.120674
3317.000000 1.115847 1.120959
3318.000000 1.118068 1.120535
3319.000000 1.115399 1.119918
3320.000000 1.119319 1.119052
3321.000000 1.121013 1.118433
3322.000000 1.123924 1.118144
3323.000000 1.124986 1.118291
3324.000000 1.121957 1.118745
3325.000000 1.122498 1.119091
3326.000000 1.121957 1.119378
3327.000000 1.123469 1.119561
3328.000000 1.121039 1.119792
3329.000000 1.121076 1.119840
3330.000000 1.120825 1.119787
3331.000000 1.114455 1.119663
3332.000000 1.119695 1.119020
3333.000000 1.114082 1.118544
3334.000000 1.106195 1.117781
3335.000000 1.101188 1.116314
3336.000000 1.104972 1.114200
3337.000000 1.096780 1.112205
3338.000000 1.101564 1.109842
3339.000000 1.097695 1.107839
3340.000000 1.097514 1.105925
3341.000000 1.093040 1.104200
3342.000000 1.088258 1.102394
3343.000000 1.087548 1.100333
3344.000000 1.088732 1.098248
3345.000000 1.091203 1.096419
3346.000000 1.090037 1.095065
3347.000000 1.098467 1.094002
3348.000000 1.097333 1.093798
3349.000000 1.105705 1.094002
3350.000000 1.109755 1.095016
3351.000000 1.110248 1.096698
3352.000000 1.110124 1.098637
3353.000000 1.105217 1.100534
3354.000000 1.101904 1.101874
3355.000000 1.092061 1.102531
3356.000000 1.088969 1.102021
3357.000000 1.082485 1.100686
3358.000000 1.075038 1.098548
3359.000000 1.072731 1.095627
3360.000000 1.070664 1.092375
3361.000000 1.062304 1.089087
3362.000000 1.058425 1.085481
3363.000000 1.063886 1.081730
3364.000000 1.063377 1.078604
3365.000000 1.054519 1.076058
3366.000000 1.056189 1.073422
3367.000000 1.061233 1.071059
3368.000000 1.062135 1.069380
3369.000000 1.064849 1.068278
3370.000000 1.059210 1.067764
3371.000000 1.066314 1.067220
3372.000000 1.058201 1.067171
3373.000000 1.075732 1.066846
3374.000000 1.072041 1.067580
3375.000000 1.076195 1.068604
3376.000000 1.062135 1.069979
3377.000000 1.054741 1.070457
3378.000000 1.064169 1.069868
3379.000000 1.062925 1.069387
3380.000000 1.051414 1.068944
3381.000000 1.041884 1.067779
3382.000000 1.044998 1.065663
3383.000000 1.040583 1.063416
3384.000000 1.039047 1.061007
3385.000000 1.042862 1.058618
3386.000000 1.043765 1.056688
3387.000000 1.045478 1.055236
3388.000000 1.045697 1.054274
3389.000000 1.046233 1.053666
3390.000000 1.041699 1.053336
3391.000000 1.057530 1.052878
3392.000000 1.052698 1.053414
3393.000000 1.046003 1.054149
3394.000000 1.041992 1.054482
3395.000000 1.050089 1.054283
3396.000000 1.060592 1.054341
3397.000000 1.053186 1.055241
3398.000000 1.058862 1.056056
3399.000000 1.055242 1.057121
3400.000000 1.059771 1.057998
3401.000000 1.061684 1.058994
3402.000000 1.062869 1.060110
3403.000000 1.060299 1.061283
3404.000000 1.069679 1.062216
3405.000000 1.062778 1.063575
3406.000000 1.065973 1.064599
3407.000000 1.071375 1.065565
3408.000000 1.076079 1.066793
3409.000000 1.072869 1.068399
3410.000000 1.075199 1.069867
3411.000000 1.068296 1.071291
3412.000000 1.071398 1.072096
3413.000000 1.070859 1.072700
3414.000000 1.080380 1.073115
3415.000000 1.076739 1.074062
3416.000000 1.076171 1.074987
3417.000000 1.078295 1.075777
3418.000000 1.074322 1.076576
3419.000000 1.067806 1.077034
3420.000000 1.069221 1.076808
3421.000000 1.065859 1.076319
3422.000000 1.061954 1.075502
3423.000000 1.059850 1.074308
3424.000000 1.057832 1.072865
3425.000000 1.060738 1.071271
3426.000000 1.067225 1.069934
3427.000000 1.062665 1.069299
3428.000000 1.060940 1.068797
3429.000000 1.054207 1.068280
3430.000000 1.055409 1.067328
3431.000000 1.058447 1.066290
3432.000000 1.055275 1.065497
3433.000000 1.058425 1.064700
3434.000000 1.056915 1.064177
3435.000000 1.053585 1.063744
3436.000000 1.050972 1.063168
3437.000000 1.062045 1.062377
3438.000000 1.057921 1.062277
3439.000000 1.057015 1.062301
3440.000000 1.054741 1.062320
3441.000000 1.057843 1.062178
3442.000000 1.069004 1.062161
3443.000000 1.065144 1.062974
3444.000000 1.061244 1.063930
3445.000000 1.073791 1.064610
3446.000000 1.077470 1.065926
3447.000000 1.074299 1.067755
3448.000000 1.073768 1.069501
3449.000000 1.081245 1.071010
3450.000000 1.079016 1.072781
3451.000000 1.078388 1.074407
3452.000000 1.084952 1.075772
3453.000000 1.086095 1.077340
3454.000000 1.081771 1.078988
3455.000000 1.075963 1.080239
3456.000000 1.068707 1.080745
3457.000000 1.066883 1.080286
3458.000000 1.067008 1.079206
3459.000000 1.068034 1.077903
3460.000000 1.067247 1.076670
3461.000000 1.064464 1.075537
3462.000000 1.058201 1.074363
3463.000000 1.059760 1.072830
3464.000000 1.061132 1.071328
3465.000000 1.067065 1.070066
3466.000000 1.061639 1.069453
3467.000000 1.061053 1.068877
3468.000000 1.064453 1.068316
3469.000000 1.072869 1.068040
3470.000000 1.071501 1.068520
3471.000000 1.071490 1.069290
3472.000000 1.087394 1.070145
3473.000000 1.086484 1.072077
3474.000000 1.092825 1.074399
3475.000000 1.090893 1.077186
3476.000000 1.086425 1.079867
3477.000000 1.090750 1.081935
3478.000000 1.090893 1.083797
3479.000000 1.093565 1.085408
3480.000000 1.088898 1.086948
3481.000000 1.098153 1.087992
3482.000000 1.096515 1.089348
3483.000000 1.092777 1.090661
3484.000000 1.088684 1.091569
3485.000000 1.087075 1.091875
3486.000000 1.086496 1.091705
3487.000000 1.092729 1.091253
3488.000000 1.098177 1.091147
3489.000000 1.109398 1.091652
3490.000000 1.115636 1.093287
3491.000000 1.111358 1.095886
3492.000000 1.120486 1.098480
3493.000000 1.123886 1.101520
3494.000000 1.117931 1.104817
3495.000000 1.123091 1.107526
3496.000000 1.121076 1.110066
3497.000000 1.117606 1.112152
3498.000000 1.112904 1.113542
3499.000000 1.117169 1.114076
3500.000000 1.124354 1.114428
3501.000000 1.121579 1.115223
3502.000000 1.128083 1.116003
3503.000000 1.125682 1.117211
3504.000000 1.127142 1.118374
3505.000000 1.125518 1.119521
3506.000000 1.118481 1.120433
3507.000000 1.120197 1.120587
3508.000000 1.119620 1.120434
3509.000000 1.120888 1.120095
3510.000000 1.121579 1.119790
3511.000000 1.114691 1.119595
3512.000000 1.120825 1.118943
3513.000000 1.114455 1.118561
3514.000000 1.113697 1.117881
3515.000000 1.116720 1.117029
3516.000000 1.114964 1.116390
3517.000000 1.119884 1.115793
3518.000000 1.118356 1.115650
3519.000000 1.133915 1.115654
3520.000000 1.138265 1.116937
3521.000000 1.144165 1.119177
3522.000000 1.142309 1.122220
3523.000000 1.137139 1.125295
3524.000000 1.136015 1.127694
3525.000000 1.134687 1.129405
3526.000000 1.142478 1.130487
3527.000000 1.140381 1.131763
3528.000000 1.143888 1.132896
3529.000000 1.147394 1.134135
3530.000000 1.141891 1.135621
3531.000000 1.140394 1.136676
3532.000000 1.147539 1.137272
3533.000000 1.147434 1.138142
3534.000000 1.154974 1.139099
3535.000000 1.152844 1.140641
3536.000000 1.162872 1.142210
3537.000000 1.168170 1.144475
3538.000000 1.163887 1.147384
3539.000000 1.164456 1.150042
3540.000000 1.172800 1.152359
3541.000000 1.168866 1.154989
3542.000000 1.174729 1.157248
3543.000000 1.182410 1.159597
3544.000000 1.181126 1.162463
3545.000000 1.185115 1.165271
3546.000000 1.188495 1.168141
3547.000000 1.177842 1.171091
3548.000000 1.180094 1.172905
3549.000000 1.175461 1.174109
3550.000000 1.176152 1.174485
3551.000000 1.177024 1.174444
3552.000000 1.182550 1.174274
3553.000000 1.177579 1.174546
3554.000000 1.174122 1.174622
3555.000000 1.177426 1.174273
3556.000000 1.171550 1.174002
3557.000000 1.175627 1.173304
3558.000000 1.181195 1.172779
3559.000000 1.176221 1.172889
3560.000000 1.181656 1.172917
3561.000000 1.180220 1.173355
3562.000000 1.195186 1.173857
3563.000000 1.196387 1.175650
3564.000000 1.197046 1.178124
3565.000000 1.189343 1.180801
